car,price,body,mileage,engType,registration,year,Model,drive
Volkswagen,12114,sedan,0,Petrol,yes,2016,Polo,front
Volvo,40500,sedan,0,Diesel,yes,2016,S60,full
Audi,0,vagon,0,Diesel,yes,2016,A6 Allroad,full
Kia,16154,vagon,1,Petrol,yes,2016,Ceed,front
Peugeot,23156,vagon,0,Petrol,yes,2016,308,front
Peugeot,17599,vagon,0,Diesel,yes,2016,Partner ????.,front
Peugeot,16300,vagon,1,Petrol,yes,2016,2008,front
Renault,15635,vagon,0,Diesel,yes,2016,Dokker ????.,front
Renault,13301,vagon,0,Diesel,yes,2016,Logan,front
Subaru,43900,vagon,0,Diesel,yes,2016,Outback,full
Toyota,20711,vagon,0,Petrol,yes,2016,Auris,full
VAZ,9151,vagon,0,Petrol,yes,2016,2121,full
Volkswagen,34899,vagon,0,Petrol,yes,2016,Passat B8,front
Citroen,14850,van,1,Diesel,yes,2016,Berlingo ????.,front
Ford,109000,van,0,Diesel,yes,2016,Transit ????.,rear
Hyundai,53000,van,1,Diesel,yes,2016,H1 ????.,full
Mercedes-Benz,109999,van,0,Diesel,yes,2016,V 250,full
Mercedes-Benz,107000,van,0,Diesel,yes,2016,V 250,full
Mercedes-Benz,102800,van,0,Diesel,yes,2016,V 250,rear
Mercedes-Benz,97555,van,0,Diesel,yes,2016,V 250,full
Mercedes-Benz,87777,van,0,Diesel,yes,2016,V 250,full
Mercedes-Benz,85000,van,3,Diesel,yes,2016,V 250,full
Mercedes-Benz,47600,van,0,Diesel,yes,2016,Vito ????.,rear
Mercedes-Benz,47600,van,0,Diesel,yes,2016,Vito ????.,rear
Mercedes-Benz,47600,van,0,Diesel,yes,2016,Vito ????.,rear
Mercedes-Benz,47600,van,0,Diesel,yes,2016,Vito ????.,rear
Mercedes-Benz,0,van,0,Diesel,yes,2016,V 250,full
Mercedes-Benz,0,van,0,Diesel,yes,2016,V 250,full
Mercedes-Benz,0,van,0,Diesel,yes,2016,V 250,full
Renault,15672,van,0,Diesel,yes,2016,Dokker ????.,front
Toyota,68500,van,1,Petrol,yes,2016,Sienna,full
Toyota,41900,van,0,Diesel,yes,2016,Hiace ????.,rear
Volkswagen,33700,van,11,Petrol,yes,2016,Touran,front
Volkswagen,28793,van,0,Diesel,yes,2016,Caddy ????.,front
Volkswagen,28660,van,0,Diesel,yes,2016,Caddy ????.,front
Audi,89999,crossover,0,Diesel,yes,2015,Q7,full
Audi,88888,crossover,0,Diesel,yes,2015,Q7,full
Audi,75000,crossover,0,Diesel,yes,2015,Q7,full
Audi,69999,crossover,21,Petrol,yes,2015,A6 Allroad,full
Audi,0,crossover,0,Diesel,yes,2015,Q7,full
BMW,133000,crossover,7,Petrol,yes,2015,X5 M,full
BMW,89999,crossover,17,Petrol,yes,2015,X6 M,full
BMW,85900,crossover,19,Diesel,yes,2015,X6,full
BMW,75000,crossover,16,Diesel,yes,2015,X6,full
BMW,72900,crossover,16,Diesel,yes,2015,X6,full
BMW,71500,crossover,19,Diesel,yes,2015,X5,full
BMW,63500,crossover,33,Petrol,yes,2015,X5,full
BMW,63000,crossover,0,Diesel,yes,2015,X5,full
BMW,58000,crossover,64,Diesel,yes,2015,X5,full
BMW,52000,crossover,7,Diesel,yes,2015,X1,full
BMW,0,crossover,5,Petrol,yes,2015,X5 M,full
BMW,0,crossover,15,Petrol,yes,2015,X5 M,full
BMW,0,crossover,0,Diesel,yes,2015,X6,full
Chevrolet,10577,crossover,1,Petrol,yes,2015,Niva,full
Ford,29900,crossover,68,Diesel,yes,2015,Kuga,full
Ford,26900,crossover,47,Diesel,yes,2015,Kuga,full
Ford,20833,crossover,1,Diesel,yes,2015,Kuga,front
Honda,30500,crossover,0,Petrol,yes,2015,CR-V,full
Hyundai,27768,crossover,1,Diesel,yes,2015,Santa FE,front
Infiniti,50695,crossover,1,Petrol,yes,2015,QX70,full
Infiniti,50695,crossover,0,Petrol,yes,2015,QX70,full
Infiniti,49900,crossover,20,Diesel,yes,2015,QX70,full
Infiniti,46022,crossover,1,Petrol,yes,2015,QX50,full
Jeep,53000,crossover,33,Diesel,yes,2015,Grand Cherokee,full
Kia,33419,crossover,0,Diesel,yes,2015,Sorento,full
Kia,29900,crossover,62,Diesel,yes,2015,Sorento,full
Kia,19395,crossover,1,Diesel,yes,2015,Sportage,front
Land Rover,168000,crossover,6,Diesel,yes,2015,Range Rover,full
Land Rover,162000,crossover,21,Diesel,yes,2015,Range Rover,full
Land Rover,147000,crossover,15,Petrol,yes,2015,Range Rover Sport,full
Land Rover,92000,crossover,0,Petrol,yes,2015,Range Rover Sport,full
Land Rover,83000,crossover,16,Petrol,yes,2015,Range Rover Sport,
Land Rover,78900,crossover,0,Diesel,yes,2015,Range Rover Sport,full
Land Rover,78900,crossover,0,Diesel,yes,2015,Range Rover Sport,full
Land Rover,75000,crossover,14,Diesel,yes,2015,Defender,full
Land Rover,74000,crossover,49,Diesel,yes,2015,Range Rover Sport,full
Land Rover,0,crossover,18,Diesel,yes,2015,Range Rover,full
Lexus,75500,crossover,50,Petrol,yes,2015,LX 570,full
Lexus,47500,crossover,4,Petrol,yes,2015,RX 270,front
Lexus,45300,crossover,1,Petrol,yes,2015,NX 200,full
Mazda,29500,crossover,40,Diesel,yes,2015,CX-5,full
Mercedes-Benz,115555,crossover,39,Diesel,yes,2015,G 350,full
Mercedes-Benz,104000,crossover,16,Petrol,yes,2015,ML 63 AMG,full
Mercedes-Benz,57000,crossover,3,Diesel,yes,2015,ML 250,full
Mercedes-Benz,0,crossover,27,Diesel,yes,2015,G 350,full
Mercedes-Benz,0,crossover,35,Diesel,yes,2015,G 350,full
Mercedes-Benz,0,crossover,27,Diesel,yes,2015,G 350,full
Mercedes-Benz,0,crossover,1,Petrol,yes,2015,GLE-Class,full
Mitsubishi,23900,crossover,1,Petrol,yes,2015,ASX,front
Mitsubishi,23800,crossover,45,Diesel,yes,2015,Pajero Sport,full
Nissan,26220,crossover,1,Petrol,yes,2015,X-Trail,front
Nissan,24500,crossover,62,Diesel,yes,2015,Qashqai,front
Nissan,21900,crossover,30,Petrol,yes,2015,Qashqai,front
Nissan,21304,crossover,1,Petrol,yes,2015,Qashqai,front
Nissan,20820,crossover,27,Gas,yes,2015,Juke,front
Nissan,20241,crossover,0,Petrol,yes,2015,Juke,front
Nissan,19900,crossover,4,Petrol,yes,2015,Juke,front
Nissan,16431,crossover,1,Petrol,yes,2015,Juke,front
Peugeot,19000,crossover,13,Petrol,yes,2015,2008,front
Porsche,63500,crossover,4,Petrol,yes,2015,Macan,full
Porsche,0,crossover,13,Diesel,yes,2015,Macan,full
Subaru,29500,crossover,0,Petrol,yes,2015,Forester,full
Toyota,164500,crossover,0,Diesel,yes,2015,Land Cruiser 200,full
Toyota,75500,crossover,50,Petrol,yes,2015,Land Cruiser 200,full
Toyota,51500,crossover,70,Diesel,yes,2015,Land Cruiser Prado,full
Toyota,45500,crossover,45,Petrol,yes,2015,Highlander,full
Toyota,33716,crossover,1,Petrol,yes,2015,Land Cruiser Prado,full
Toyota,28800,crossover,29,Diesel,yes,2015,Rav 4,full
Toyota,28500,crossover,38,Diesel,yes,2015,Rav 4,full
UAZ,8100,crossover,10,Petrol,yes,2015,31514,full
VAZ,9500,crossover,7,Petrol,yes,2015,2121,full
VAZ,8447,crossover,1,Petrol,yes,2015,2121,full
VAZ,6500,crossover,7,Gas,yes,2015,2121,full
Volkswagen,74500,crossover,0,Diesel,yes,2015,Touareg,full
Volkswagen,74000,crossover,1,Diesel,yes,2015,Touareg,full
Volkswagen,65000,crossover,24,Other,yes,2015,Touareg,
Volkswagen,55500,crossover,36,Diesel,yes,2015,Touareg,full
Volkswagen,51900,crossover,30,Diesel,yes,2015,Touareg,full
Volkswagen,51900,crossover,30,Diesel,yes,2015,Touareg,full
Volkswagen,51900,crossover,30,Diesel,yes,2015,Touareg,full
Volkswagen,27200,crossover,1,Diesel,yes,2015,Tiguan,front
Citroen,14463,hatch,1,Diesel,yes,2015,C4,front
Ford,20900,hatch,3,Other,yes,2015,Focus Electric,front
Ford,16400,hatch,6,Petrol,yes,2015,Focus,front
Ford,15900,hatch,11,Petrol,yes,2015,Focus,front
Ford,15505,hatch,1,Petrol,yes,2015,Focus,front
Ford,10066,hatch,1,Petrol,yes,2015,Fiesta,front
Hyundai,13838,hatch,1,Diesel,yes,2015,i30,front
Kia,11764,hatch,1,Petrol,yes,2015,Rio,front
Mazda,20400,hatch,4,Petrol,yes,2015,3,front
Mercedes-Benz,39900,hatch,2,Other,yes,2015,B-Class Electric Drive,front
Mercedes-Benz,38800,hatch,8,Other,yes,2015,B-Class Electric Drive,front
Mercedes-Benz,31669,hatch,2,Other,yes,2015,B-Class Electric Drive,
Mercedes-Benz,29999,hatch,9,Other,yes,2015,B-Class Electric Drive,front
Nissan,25000,hatch,2,Other,yes,2015,Leaf,front
Nissan,22500,hatch,10,Other,yes,2015,Leaf,front
Nissan,20999,hatch,12,Other,yes,2015,Leaf,front
Nissan,19764,hatch,0,Petrol,yes,2015,Juke,front
Nissan,18500,hatch,9,Other,yes,2015,Leaf,front
Nissan,16700,hatch,39,Other,yes,2015,Leaf,front
Nissan,16500,hatch,11,Other,yes,2015,Leaf,front
Nissan,16200,hatch,35,Other,yes,2015,Leaf,front
Nissan,13455,hatch,0,Petrol,yes,2015,Micra,front
Nissan,12500,hatch,7,Petrol,yes,2015,Micra,front
Nissan,12276,hatch,0,Petrol,yes,2015,Micra,front
Nissan,11900,hatch,10,Petrol,yes,2015,Micra,front
Nissan,4000,hatch,18,Other,no,2015,Leaf,
Peugeot,16043,hatch,1,Diesel,yes,2015,308,front
Peugeot,12745,hatch,0,Petrol,yes,2015,208,front
Skoda,11671,hatch,1,Petrol,yes,2015,Fabia,front
Skoda,11486,hatch,1,Petrol,yes,2015,Fabia,front
Volkswagen,29800,hatch,0,Diesel,yes,2015,Golf VII,front
Volkswagen,28714,hatch,0,Diesel,yes,2015,Golf VII,front
Volkswagen,25900,hatch,35,Diesel,yes,2015,Golf VII,front
ZAZ,7040,hatch,1,Petrol,yes,2015,Lanos,front
ZAZ,6500,hatch,1,Petrol,yes,2015,Forza,front
ZAZ,5950,hatch,12,Petrol,yes,2015,Lanos,front
Audi,43000,other,11,Petrol,yes,2015,A6,front
Bentley,222222,other,0,Petrol,yes,2015,Continental,full
BMW,45500,other,26,Diesel,yes,2015,520,rear
Chevrolet,54000,other,1,Petrol,yes,2015,Camaro,rear
Chevrolet,3500,other,198,Gas,yes,2015,Lumina,front
Dodge,0,other,0,Diesel,yes,2015,RAM,full
Dodge,0,other,0,Diesel,yes,2015,RAM,full
Ford,45000,other,9,Petrol,yes,2015,Mustang,rear
Honda,27600,other,58,Petrol,yes,2015,Accord,front
Infiniti,19900,other,25,Petrol,yes,2015,FX 37,
Infiniti,19900,other,25,Petrol,yes,2015,QX70,
Mercedes-Benz,169000,other,1,Petrol,yes,2015,S 500,full
Mercedes-Benz,160000,other,8,Petrol,yes,2015,S 500,full
Mercedes-Benz,115000,other,35,Diesel,yes,2015,G 350,full
Mercedes-Benz,0,other,22,Diesel,yes,2015,S 350,full
Skoda,22999,other,1,Diesel,yes,2015,Octavia A7,
Skoda,19900,other,4,Diesel,yes,2015,Rapid,front
Volkswagen,28500,other,38,Diesel,yes,2015,Tiguan,full
Volkswagen,0,other,28,Diesel,yes,2015,Amarok,full
Acura,38200,sedan,4,Petrol,yes,2015,TLX,front
Audi,90999,sedan,4,Diesel,yes,2015,A8,full
Audi,85555,sedan,40,Diesel,yes,2015,A8,full
Audi,39000,sedan,18,Other,yes,2015,A5,front
Audi,15000,sedan,38,Diesel,no,2015,A5,full
Audi,12000,sedan,9,Petrol,no,2015,A4,
Audi,0,sedan,2,Diesel,yes,2015,A8,full
BMW,112000,sedan,16,Diesel,yes,2015,730,full
BMW,85555,sedan,10,Diesel,yes,2015,640,full
BMW,85555,sedan,10,Other,yes,2015,6 Series Gran Coupe,full
BMW,33500,sedan,1,Petrol,yes,2015,318,rear
Bogdan,4900,sedan,410,Gas,yes,2015,2110,front
Ford,28999,sedan,2,Petrol,yes,2015,Mondeo,front
Ford,23071,sedan,1,Petrol,yes,2015,Mondeo,front
Ford,11200,sedan,15,Petrol,yes,2015,Focus,front
Geely,95551,sedan,1,Petrol,yes,2015,Emgrand 7 (EC7),front
Geely,9200,sedan,35,Petrol,yes,2015,Emgrand 8,front
Geely,7300,sedan,3,Petrol,yes,2015,GC6,front
Geely,6261,sedan,1,Petrol,yes,2015,CK,front
Honda,30500,sedan,24,Petrol,yes,2015,Accord,front
Hyundai,21166,sedan,0,Petrol,yes,2015,Elantra,front
Hyundai,18100,sedan,0,Petrol,yes,2015,Elantra,front
Hyundai,12356,sedan,1,Petrol,yes,2015,Accent,front
Jaguar,48721,sedan,0,Petrol,yes,2015,XF,rear
Jaguar,47795,sedan,2,Diesel,yes,2015,XF,rear
Jaguar,39900,sedan,22,Petrol,yes,2015,XE,rear
Kia,14712,sedan,1,Petrol,yes,2015,Cerato,front
Kia,13111,sedan,11,Petrol,yes,2015,Rio,front
Kia,13000,sedan,13,Petrol,yes,2015,Rio,front
Kia,12000,sedan,1,Petrol,yes,2015,Rio,front
Mazda,26800,sedan,31,Petrol,yes,2015,6,front
Mazda,22300,sedan,29,Petrol,yes,2015,6,front
Mazda,21341,sedan,1,Petrol,yes,2015,6,front
Mazda,20000,sedan,25,Petrol,yes,2015,6,front
Mercedes-Benz,135555,sedan,54,Petrol,yes,2015,S 500,full
Mercedes-Benz,126000,sedan,14,Diesel,yes,2015,S 350,full
Mercedes-Benz,125000,sedan,18,Diesel,yes,2015,S 350,full
Mercedes-Benz,125000,sedan,18,Diesel,yes,2015,S 350,full
Mercedes-Benz,125000,sedan,17,Diesel,yes,2015,S 350,full
Mercedes-Benz,116500,sedan,25,Diesel,yes,2015,S 350,full
Mercedes-Benz,50250,sedan,0,Diesel,yes,2015,E-Class,full
Mercedes-Benz,45000,sedan,1,Petrol,yes,2015,C-Class,
Mercedes-Benz,40500,sedan,39,Diesel,yes,2015,E-Class,rear
Mercedes-Benz,38200,sedan,39,Petrol,yes,2015,C-Class,rear
Mercedes-Benz,0,sedan,20,Diesel,yes,2015,S 350,full
Mercedes-Benz,0,sedan,20,Diesel,yes,2015,S 350,full
Mercedes-Benz,0,sedan,24,Diesel,yes,2015,S 350,full
Mercedes-Benz,0,sedan,20,Diesel,yes,2015,S 350,full
Nissan,19829,sedan,0,Petrol,yes,2015,Sentra,front
Nissan,18421,sedan,0,Petrol,yes,2015,Sentra,front
Nissan,16500,sedan,2,Other,yes,2015,Leaf,front
Nissan,14931,sedan,1,Petrol,yes,2015,Sentra,front
Porsche,0,sedan,5,Petrol,yes,2015,Panamera,full
Renault,20007,sedan,2,Diesel,yes,2015,Fluence,front
Seat,19500,sedan,20,Petrol,yes,2015,Leon,front
Skoda,19200,sedan,60,Petrol,yes,2015,Octavia A7,front
Skoda,14356,sedan,1,Petrol,yes,2015,Octavia A7,front
Tesla,139600,sedan,4,Other,yes,2015,Model S,full
Tesla,99000,sedan,15,Other,yes,2015,Model S,full
Tesla,60500,sedan,5,Other,yes,2015,Model S,rear
Toyota,32000,sedan,22,Petrol,yes,2015,Camry,front
Toyota,32000,sedan,22,Petrol,yes,2015,Camry,front
Toyota,30900,sedan,15,Petrol,yes,2015,Camry,
Toyota,30500,sedan,7,Gas,yes,2015,Camry,
Toyota,28900,sedan,15,Petrol,yes,2015,Camry,front
Toyota,28500,sedan,16,Petrol,yes,2015,Camry,front
Toyota,27700,sedan,21,Petrol,yes,2015,Camry,front
Toyota,26250,sedan,17,Petrol,yes,2015,Camry,front
Toyota,25800,sedan,58,Petrol,yes,2015,Camry,
Toyota,25500,sedan,58,Petrol,yes,2015,Camry,front
Toyota,24800,sedan,43,Gas,yes,2015,Camry,front
Toyota,13621,sedan,0,Petrol,yes,2015,Corolla,front
Toyota,0,sedan,21,Petrol,yes,2015,Camry,front
Toyota,0,sedan,24,Petrol,yes,2015,Camry,front
Toyota,0,sedan,15,Petrol,yes,2015,Camry,front
Volkswagen,40000,sedan,1,Petrol,yes,2015,Passat B8,
Volkswagen,29040,sedan,0,Petrol,yes,2015,Jetta,front
Volkswagen,21500,sedan,1,Petrol,yes,2015,Jetta,front
Volkswagen,20900,sedan,25,Diesel,yes,2015,Jetta,front
Volkswagen,18600,sedan,2,Petrol,yes,2015,Jetta,front
Volkswagen,11962,sedan,0,Petrol,yes,2015,Polo,front
Volkswagen,10974,sedan,1,Petrol,yes,2015,Polo,front
Volkswagen,10000,sedan,56,Petrol,no,2015,Passat B7,front
Volkswagen,8757,sedan,32,Other,no,2015,Jetta,
ZAZ,85844,sedan,1,Petrol,yes,2015,Vida,front
ZAZ,84362,sedan,8,Gas,yes,2015,Vida,front
ZAZ,7950,sedan,30,Gas,yes,2015,Vida,front
ZAZ,7040,sedan,9,Gas,yes,2015,Lanos,front
ZAZ,6061,sedan,1,Gas,yes,2015,Sens,front
ZAZ,4600,sedan,29,Petrol,yes,2015,Sens,front
Audi,62000,vagon,24,Diesel,yes,2015,A6 Allroad,full
BMW,38888,vagon,5,Other,yes,2015,I3,rear
BMW,31000,vagon,15,Other,yes,2015,I3,front
Peugeot,18000,vagon,5,Petrol,yes,2015,2008,front
Renault,10396,vagon,1,Petrol,yes,2015,Logan,front
Barkas,5500,van,80,Petrol,yes,2015,B1000,
Citroen,23000,van,52,Diesel,yes,2015,Grand C4 Picasso,front
Citroen,14222,van,42,Diesel,yes,2015,Berlingo ????.,front
Ford,15000,van,31,Diesel,yes,2015,Tourneo Courier,front
Ford,11950,van,60,Diesel,yes,2015,Courier,front
Mercedes-Benz,75500,van,14,Diesel,yes,2015,V 250,rear
Mercedes-Benz,33500,van,0,Diesel,yes,2015,Sprinter 316 ????.,rear
Mercedes-Benz,0,van,12,Diesel,yes,2015,V 250,full
Nissan,27000,van,14,Diesel,yes,2015,Qashqai,full
Renault,24194,van,1,Diesel,yes,2015,Trafic ????.,front
Volkswagen,69990,van,1,Diesel,yes,2015,Multivan,full
Volkswagen,69990,van,1,Diesel,yes,2015,Multivan,full
Volkswagen,20477,van,1,Diesel,yes,2015,Caddy ????.,front
Acura,46999,crossover,30,Petrol,yes,2014,MDX,full
Audi,68000,crossover,20,Petrol,yes,2014,Q5,full
Audi,56000,crossover,44,Diesel,yes,2014,Q7,full
Audi,51500,crossover,28,Diesel,yes,2014,Q7,full
Audi,51000,crossover,44,Diesel,yes,2014,Q7,full
Audi,44800,crossover,100,Diesel,yes,2014,Q7,full
Audi,44800,crossover,95,Diesel,yes,2014,Q7,full
Audi,39999,crossover,45,Diesel,yes,2014,Q3,full
Audi,39999,crossover,45,Diesel,yes,2014,Q5,full
Audi,39999,crossover,45,Diesel,yes,2014,Q5,full
BMW,77777,crossover,1,Diesel,yes,2014,X6,full
BMW,75000,crossover,20,Diesel,yes,2014,X5,full
BMW,66900,crossover,70,Diesel,yes,2014,X5,full
BMW,66200,crossover,70,Diesel,yes,2014,X5,full
BMW,65000,crossover,58,Petrol,yes,2014,X5,full
BMW,57000,crossover,47,Diesel,yes,2014,X6,full
BMW,56500,crossover,45,Diesel,yes,2014,X6,full
BMW,42000,crossover,33,Petrol,yes,2014,X3,full
BMW,35500,crossover,33,Diesel,yes,2014,X1,full
BMW,0,crossover,1,Diesel,yes,2014,X6,full
Ford,40000,crossover,12,Other,yes,2014,Explorer,full
Ford,26300,crossover,75,Diesel,yes,2014,Kuga,full
Ford,25400,crossover,40,Diesel,yes,2014,Kuga,full
Ford,19800,crossover,113,Diesel,yes,2014,Kuga,full
Ford,18500,crossover,98,Petrol,yes,2014,Kuga,
Geely,6700,crossover,18,Gas,yes,2014,MK Cross,full
Hyundai,39500,crossover,1,Diesel,yes,2014,Santa FE,full
Hyundai,29999,crossover,52,Diesel,yes,2014,Santa FE,full
Hyundai,5850,crossover,20,Diesel,yes,2014,IX35,full
Infiniti,42000,crossover,33,Petrol,yes,2014,QX70,full
Infiniti,40900,crossover,64,Diesel,yes,2014,FX 30,full
Infiniti,39800,crossover,50,Petrol,yes,2014,QX70,full
Infiniti,34600,crossover,31,Petrol,yes,2014,QX50,full
JAC,11900,crossover,7,Gas,yes,2014,S5,front
Jeep,45500,crossover,31,Petrol,yes,2014,Grand Cherokee,full
Jeep,36999,crossover,0,Petrol,yes,2014,Cherokee,full
Kia,23000,crossover,32,Diesel,yes,2014,Sportage,full
Kia,22300,crossover,48,Diesel,yes,2014,Sportage,full
Land Rover,107000,crossover,82,Diesel,yes,2014,Range Rover,full
Land Rover,102999,crossover,39,Petrol,yes,2014,Range Rover,full
Land Rover,102999,crossover,39,Petrol,yes,2014,Range Rover,full
Land Rover,95555,crossover,60,Diesel,yes,2014,Range Rover,full
Land Rover,95555,crossover,60,Diesel,yes,2014,Range Rover,full
Land Rover,95000,crossover,60,Petrol,yes,2014,Range Rover,full
Land Rover,95000,crossover,19,Petrol,yes,2014,Range Rover Sport,full
Land Rover,89900,crossover,20,Diesel,yes,2014,Range Rover Sport,full
Land Rover,79500,crossover,40,Petrol,yes,2014,Range Rover Sport,full
Land Rover,78900,crossover,55,Diesel,yes,2014,Range Rover Sport,full
Land Rover,77777,crossover,42,Diesel,yes,2014,Range Rover Sport,full
Land Rover,70900,crossover,85,Diesel,yes,2014,Range Rover Sport,full
Land Rover,0,crossover,46,Diesel,yes,2014,Range Rover,full
Land Rover,0,crossover,40,Diesel,yes,2014,Range Rover,full
Land Rover,0,crossover,45,Petrol,yes,2014,Range Rover Sport,full
Land Rover,0,crossover,56,Diesel,no,2014,Range Rover Sport,full
Lexus,79500,crossover,40,Petrol,yes,2014,LX 570,full
Lexus,55723,crossover,24,Petrol,yes,2014,NX 300,full
Lexus,42900,crossover,2,Petrol,yes,2014,RX 270,front
Mazda,28800,crossover,41,Diesel,yes,2014,CX-5,full
Mazda,28000,crossover,76,Petrol,yes,2014,CX-5,full
Mercedes-Benz,137000,crossover,82,Petrol,yes,2014,G 63 AMG,full
Mercedes-Benz,82555,crossover,69,Diesel,yes,2014,GL 350,full
Mercedes-Benz,69900,crossover,69,Diesel,yes,2014,GL 350,full
Mercedes-Benz,69500,crossover,84,Diesel,yes,2014,GL 350,full
Mercedes-Benz,68500,crossover,68,Diesel,yes,2014,GL 350,full
Mitsubishi,22900,crossover,69,Petrol,yes,2014,Outlander,full
Mitsubishi,22900,crossover,69,Petrol,yes,2014,Outlander XL,full
Mitsubishi,21000,crossover,29,Gas,yes,2014,ASX,full
Mitsubishi,5500,crossover,30,Diesel,yes,2014,Pajero Sport,full
Nissan,28900,crossover,25,Petrol,yes,2014,X-Trail,full
Nissan,28502,crossover,1,Petrol,yes,2014,X-Trail,full
Nissan,25800,crossover,96,Diesel,yes,2014,Qashqai,front
Nissan,25000,crossover,67,Diesel,yes,2014,X-Trail,full
Nissan,22500,crossover,29,Petrol,yes,2014,Juke,full
Nissan,20999,crossover,69,Petrol,yes,2014,Juke Nismo,full
Nissan,17700,crossover,40,Petrol,yes,2014,Qashqai,
Nissan,16990,crossover,70,Petrol,yes,2014,Juke,front
Peugeot,19500,crossover,90,Diesel,yes,2014,3008,front
Porsche,81000,crossover,35,Petrol,yes,2014,Cayenne,full
SsangYong,21337,crossover,0,Diesel,yes,2014,Kyron,full
SsangYong,20500,crossover,45,Diesel,yes,2014,Rexton W,full
SsangYong,20410,crossover,0,Diesel,yes,2014,Korando,front
SsangYong,19595,crossover,0,Diesel,yes,2014,Korando,front
SsangYong,16200,crossover,21,Diesel,yes,2014,Kyron,full
SsangYong,15900,crossover,42,Diesel,yes,2014,Korando,front
Suzuki,11900,crossover,59,Petrol,yes,2014,SX4,front
Toyota,80000,crossover,23,Diesel,yes,2014,Land Cruiser 200,full
Toyota,76500,crossover,29,Diesel,yes,2014,Land Cruiser 200,full
Toyota,72000,crossover,40,Diesel,yes,2014,Land Cruiser 200,full
Toyota,52500,crossover,43,Other,yes,2014,Land Cruiser Prado,full
Toyota,48000,crossover,59,Diesel,yes,2014,Land Cruiser Prado,full
Toyota,47500,crossover,45,Diesel,yes,2014,Land Cruiser Prado,full
Toyota,47500,crossover,45,Diesel,yes,2014,Land Cruiser Prado,full
Toyota,38500,crossover,20,Gas,yes,2014,Tundra,full
Toyota,36500,crossover,2,Diesel,yes,2014,Hilux,full
Toyota,31000,crossover,86,Diesel,yes,2014,Rav 4,full
Toyota,30600,crossover,39,Diesel,yes,2014,Rav 4,full
Toyota,23300,crossover,40,Petrol,yes,2014,Rav 4,full
Toyota,0,crossover,49,Diesel,yes,2014,Land Cruiser 200,full
UAZ,4500,crossover,30,Other,yes,2014,3151,full
Volkswagen,52300,crossover,19,Diesel,yes,2014,Touareg,full
Volkswagen,49500,crossover,80,Diesel,yes,2014,Touareg,full
Volkswagen,42500,crossover,63,Diesel,yes,2014,Touareg,full
Volkswagen,35000,crossover,20,Diesel,yes,2014,Tiguan,full
Volkswagen,32400,crossover,50,Diesel,yes,2014,Tiguan,full
Volkswagen,31500,crossover,1,Petrol,yes,2014,Tiguan,full
Volkswagen,21550,crossover,58,Petrol,yes,2014,Tiguan,
Volvo,34900,crossover,200,Diesel,yes,2014,XC70,full
Audi,55000,hatch,24,Other,yes,2014,A7,full
Audi,33500,hatch,35,Petrol,yes,2014,A5,front
Chevrolet,29700,hatch,52,Other,yes,2014,Volt,front
Chevrolet,28777,hatch,49,Other,yes,2014,Volt,front
Chevrolet,28777,hatch,47,Other,yes,2014,Volt,front
Chevrolet,23900,hatch,33,Other,yes,2014,Volt,front
Chevrolet,6600,hatch,16,Gas,yes,2014,Aveo,front
Citroen,10600,hatch,5,Petrol,yes,2014,C1,front
Daewoo,4600,hatch,46,Petrol,yes,2014,Matiz,front
Ford,13200,hatch,32,Petrol,yes,2014,Focus,front
Ford,12900,hatch,35,Petrol,yes,2014,Fiesta,front
Ford,9599,hatch,30,Petrol,yes,2014,Fiesta,front
Ford,8800,hatch,16,Petrol,yes,2014,Fiesta,
Ford,6016,hatch,45,Petrol,yes,2014,Fiesta,front
Geely,9000,hatch,52,Gas,yes,2014,Emgrand 7 (EC7),front
Geely,8900,hatch,35,Gas,yes,2014,Emgrand 7 (EC7),
Hyundai,12650,hatch,36,Diesel,yes,2014,i30,front
Mercedes-Benz,28500,hatch,15,Diesel,yes,2014,A 180,front
MG,10500,hatch,57,Petrol,yes,2014,6,front
MG,8199,hatch,21,Petrol,yes,2014,5,front
MINI,27800,hatch,8,Petrol,yes,2014,Cooper,front
MINI,20500,hatch,23,Petrol,yes,2014,Cooper,front
Nissan,19800,hatch,33,Other,yes,2014,Leaf,front
Nissan,18500,hatch,50,Other,yes,2014,Leaf,front
Nissan,17700,hatch,21,Other,yes,2014,Leaf,front
Nissan,17500,hatch,50,Other,yes,2014,Leaf,front
Nissan,17000,hatch,20,Other,yes,2014,Leaf,front
Nissan,17000,hatch,25,Other,yes,2014,Leaf,front
Nissan,16800,hatch,13,Other,yes,2014,Leaf,front
Nissan,16600,hatch,13,Other,yes,2014,Leaf,front
Nissan,16500,hatch,40,Other,yes,2014,Leaf,front
Nissan,15990,hatch,12,Other,yes,2014,Leaf,front
Nissan,15861,hatch,29,Other,yes,2014,Leaf,front
Nissan,15500,hatch,41,Other,yes,2014,Leaf,full
Nissan,15300,hatch,33,Other,yes,2014,Leaf,front
Nissan,15000,hatch,22,Other,yes,2014,Leaf,front
Nissan,14200,hatch,23,Other,yes,2014,Leaf,front
Nissan,12000,hatch,14,Petrol,yes,2014,Micra,front
Opel,11700,hatch,30,Gas,yes,2014,Astra H,front
